"管理番号","機器名称","開始日","状況","現所在地ＣＤ","現所在地","型式","製造ＣＤ","管理部署","分類ＣＤ","分類","メーカーＣＤ","メーカー","配備部署","ME.No","カタログ名称","SystemID","資産番号","資産区分","納入年月日","廃棄フラグ","廃棄年月日","廃棄予定日","廃棄担当者","代表機種","年間保守契約","年間保守費用","常設機器","統計対象外","運転実時間","耐用年数","可用年数","所属コード","購入価格"
"13-0714","ベッドサイドモニタ","2024/02/21 13:56:03","貸出中","96","初療室","BSM-6301","2095","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","初療室","ER-3","ベッドサイドモニタ","","00001616-00","固定資産","2014/03/17 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0713","ベッドサイドモニタ","2024/02/21 13:47:05","貸出中","96","初療室","BSM-6301","2094","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","初療室","ER-2","ベッドサイドモニタ","","00001613-00","固定資産","2014/03/17 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0199","ベッドサイドモニタ","2023/01/26 9:54:00","貸出中","96","初療室","BSM-6301","2093","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","初療室","ER-1","ベッドサイドモニタ","","00001614-00","固定資産","2014/03/17 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0716","ベッドサイドモニタ","2025/05/17 19:37:00","貸出中","102","新　東4階(小児科)","BSM-6301","2096","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　臨床工学室","一時貸出用","ベッドサイドモニタ","","00001615-00","固定資産","2012/07/24 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"14-0031","ベッドサイドモニタ","2024/01/10 11:14:01","貸出中","107","新　西2階","PVM-2703","06983","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西2階","西２専用","ベッドサイドモニタ","","00001667-00","固定資産","2015/02/27 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0041","ベッドサイドモニタ","2024/02/07 10:09:43","貸出中","101","新　東3階","BSM-6301","2613","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東3階","東３","ベッドサイドモニタ","","","固定資産","2015/03/27 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"14-0042","ベッドサイドモニタ","2024/02/06 9:35:33","貸出中","101","新　東3階(救急)","BSM-6301","2614","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東3階(救急)","303","ベッドサイドモニタ","","","固定資産","2015/03/27 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"14-0043","ベッドサイドモニタ","2024/02/08 10:02:18","貸出中","101","新　東3階","BSM-6301","2615","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東3階","東３","ベッドサイドモニタ","","","固定資産","2015/03/27 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"16-0034","ベッドサイドモニタ","2024/12/05 13:39:00","貸出中","185","血液浄化センター","PVM-2701","10045","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","血液浄化センター","血液浄化センター","ベッドサイドモニタ","","00001766-00","固定資産","2017/02/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"16-0031","ベッドサイドモニタ","2024/01/27 11:17:59","貸出中","128","新　内視鏡室","PVM-2701","10042","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　内視鏡室","内視鏡①","ベッドサイドモニタ","","00001764-00","固定資産","2017/02/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"16-0038","ベッドサイドモニタ","2024/01/27 10:22:16","貸出中","131","新　CT室","PVM-2703","11245","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　CT室","CT","ベッドサイドモニタ","","00001769-00","固定資産","2017/02/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"17-0007","ベッドサイドモニタ","2025/05/19 22:16:00","","108","新　臨床工学室","BSM-6301","3354","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　内視鏡室","","ベッドサイドモニタ","","00001812-00","固定資産","2017/10/11 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"19-1020","ベッドサイドモニタ","2024/01/27 11:29:16","貸出中","128","新　内視鏡室","PVM-2703","17545","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　内視鏡室","内視鏡④","ベッドサイドモニタ","","","固定資産","2019/09/30 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"19-0016","ベッドサイドモニタ","2024/01/18 14:30:08","貸出中","112","新　西7階","PVM-4761","271","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西7階","西7専用","ベッドサイドモニタ","","","固定資産","2019/12/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"19-0017","ベッドサイドモニタ","2024/02/14 11:35:57","貸出中","102","新　東4階(小児科)","PVM-4763","1034","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東4階(小児科)","小児科専用","ベッドサイドモニタ","","00001916-00","固定資産","2019/12/10 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"19-0018","ベッドサイドモニタ","2024/01/29 9:46:42","貸出中","111","新　西6階","PVM-4763","1035","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","ベッドサイドモニタ","","","固定資産","2019/11/30 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-5016","ベッドサイドモニタ","2021/08/17 14:23:34","貸出中","114","新　ICU","BSM-6701","03566","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　ICU","修理代替機　ICU-6","ベッドサイドモニタ","","","貸与等","2021/02/18 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0043","ベッドサイドモニタ","2024/01/17 9:47:54","貸出中","106","新　東7階","PVM-4763","04863","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東7階","","ベッドサイドモニタ","","00002004-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0044","ベッドサイドモニタ","2025/04/24 13:58:00","貸出中","118","新　SCU","PVM-4763","04864","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　ＭＥ室","ME貸出機CH3013","ベッドサイドモニタ","","00002001-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0045","ベッドサイドモニタ","2024/01/24 10:05:53","貸出中","105","新　東6階","PVM-4763","04865","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東6階","","ベッドサイドモニタ","","00002005-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0046","ベッドサイドモニタ","2024/01/31 9:51:00","貸出中","111","新　西6階","PVM-4763","04866","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","ベッドサイドモニタ","","00001991-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0047","ベッドサイドモニタ","2024/01/29 9:54:21","貸出中","111","新　西6階","PVM-4763","04867","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","ベッドサイドモニタ","","00001995-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0048","ベッドサイドモニタ","2024/01/30 9:57:56","貸出中","111","新　西6階","PVM-4763","04868","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","ベッドサイドモニタ","","00001989-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0049","ベッドサイドモニタ","2024/01/30 10:01:27","貸出中","111","新　西6階","PVM-4763","04889","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","ベッドサイドモニタ","","00001996-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0050","ベッドサイドモニタ","2024/01/31 10:05:34","貸出中","111","新　西6階","PVM-4763","04890","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","ベッドサイドモニタ","","00001997-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0051","ベッドサイドモニタ","2024/05/30 15:13:00","貸出中","111","新　西6階","PVM-4763","04891","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","ベッドサイドモニタ","","00001998-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0052","ベッドサイドモニタ","2024/06/13 10:51:00","貸出中","117","新　CCU","PVM-4763","04892","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　CCU","CCU移動用","ベッドサイドモニタ","","00001999-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0053","ベッドサイドモニタ","2025/04/02 15:02:00","貸出中","104","新　東5階","PVM-4763","04893","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東5階","","ベッドサイドモニタ","","00002003-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0054","ベッドサイドモニタ","2025/03/14 16:28:00","貸出中","110","新　西5階","PVM-4763","04894","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西5階","W5専用","ベッドサイドモニタ","","00002002-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0055","ベッドサイドモニタ","2024/02/14 11:28:06","貸出中","102","新　東4階(小児科)","PVM-4763","04895","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東4階(小児科)","小児科専用","ベッドサイドモニタ","","00001992-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0056","ベッドサイドモニタ","2024/02/15 9:48:48","貸出中","109","新　西4階","PVM-4763","04896","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西4階","","ベッドサイドモニタ","","00001988-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0057","ベッドサイドモニタ","2024/02/15 9:55:20","貸出中","109","新　西4階","PVM-4763","04897","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西4階","","ベッドサイドモニタ","","00002017-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0058","ベッドサイドモニタ","2024/02/07 9:46:58","貸出中","101","新　東3階(救急)","PVM-4763","04898","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東3階(救急)","301","ベッドサイドモニタ","","00001993-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0059","ベッドサイドモニタ","2024/02/06 9:50:38","貸出中","101","新　東3階(救急)","PVM-4763","04899","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東3階(救急)","301","ベッドサイドモニタ","","00002012-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0060","ベッドサイドモニタ","2024/02/07 9:54:11","貸出中","101","新　東3階(救急)","PVM-4763","04900","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東3階(救急)","301","ベッドサイドモニタ","","00002014-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-0061","ベッドサイドモニタ","2024/02/20 9:51:45","貸出中","101","新　東3階(救急)","PVM-4763","04901","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東3階(救急)","301","ベッドサイドモニタ","","00002016-00","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
